id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc
7736422,40245.30972,1610,5879,10.91,Swipe Transaction,60569,Columbia,MS,39429,5300
7782796,40256.78542,634,2272,53.32,Swipe Transaction,59397,Euclid,OH,44132,5812
8537060,40441.3875,1177,3030,9.6,Swipe Transaction,15960,Newark,DE,19711,5411
8599261,40456.39931,506,1032,7.65,Swipe Transaction,50783,Lancaster,NY,14086,5411
7588525,40208.02083,1194,4614,74,Swipe Transaction,50867,Chattanooga,TN,37416,5541
7811640,40264.23403,470,2896,6.27,Swipe Transaction,75936,Bunch,OK,74931,5814
8728499,40487.44097,984,1208,120,Swipe Transaction,27092,Kissimmee,FL,34746,4829
7880491,40281.34583,1117,1162,86.58,Swipe Transaction,18131,Garland,TX,75043,4111
7736962,40245.39028,141,2952,8.64,Swipe Transaction,81833,Franklin,TX,77856,5912
8474183,40426.38889,1534,4250,36.14,Swipe Transaction,99173,Cherry Hill,NJ,8003,4121
8250001,40372.29444,1687,2509,18.83,Swipe Transaction,78488,Albuquerque,NM,87120,4121
8368272,40400.62847,1694,3306,44.88,Swipe Transaction,64047,Stamford,CT,6902,5310
8556281,40445.87222,676,3910,49.16,Swipe Transaction,91842,The Colony,TX,75056,5812
8012800,40314.29097,1236,5815,32.15,Swipe Transaction,94625,Douglas,WY,82633,5661
8110762,40338.30139,789,4523,3.79,Swipe Transaction,75936,Elmer,NJ,8318,5814
8420464,40413.36806,828,4235,44.18,Swipe Transaction,67688,San Antonio,TX,78217,7538
8031014,40318.49931,153,107,45.15,Swipe Transaction,26909,Joseph City,AZ,86032,5211
8086001,40332.12847,1909,1136,1.92,Swipe Transaction,75781,Los Angeles,CA,90008,5411
7562631,40201.53542,1145,5444,16.09,Online Transaction,16798,ONLINE,ONLINE,,4121
8343676,40394.66875,1348,4982,20.83,Swipe Transaction,41260,Brooklyn,NY,11215,5541
8163362,40350.94861,860,5782,30.79,Swipe Transaction,36385,Silver Spring,MD,20901,5813
8305371,40385.54236,613,1191,-99,Swipe Transaction,22204,Lombard,IL,60148,5541
7745628,40247.47222,462,5988,160,Swipe Transaction,27092,Easton,PA,18040,4829
8571224,40449.53611,178,4214,8.51,Swipe Transaction,50369,Archie,MO,64725,5912
8457833,40422.36458,566,4547,70.41,Swipe Transaction,22724,Holly,MI,48442,5300
8451573,40420.67222,816,3774,47.24,Swipe Transaction,48936,Bristol,TN,37620,5411
8670385,40473.47708,250,4740,126,Swipe Transaction,51300,Greenwich,CT,6830,3359
7735780,40244.96597,1567,2916,44.15,Swipe Transaction,30006,Austin,TX,78736,4900
7548692,40197.725,1210,3403,0.62,Swipe Transaction,14528,Milton,PA,17847,5499
8033514,40319.19792,1080,5844,130.41,Swipe Transaction,40135,Lawrence,MA,1841,4900
8087161,40332.40694,1915,4116,9.98,Swipe Transaction,98648,Monroe,NY,10950,5814
8316611,40388.37847,332,253,24.35,Online Transaction,39021,ONLINE,ONLINE,,4784
8019197,40315.61319,208,4980,74,Swipe Transaction,22204,Federal Way,WA,98023,5541
8168361,40352.33056,1248,5787,3.07,Swipe Transaction,59935,Janesville,WI,53546,5499
7819549,40266.19236,1682,3407,144.67,Online Transaction,73186,ONLINE,ONLINE,,4814
8559348,40446.67639,476,1070,47.42,Swipe Transaction,83743,Zion Grove,PA,17985,7538
7768271,40253.31736,1918,3898,85.06,Swipe Transaction,72351,Auburn,AL,36831,5541
8527728,40439.20417,394,4717,24.73,Swipe Transaction,60532,Stamford,CT,6906,4900
8041882,40321.37292,1877,5449,-478,Online Transaction,13348,ONLINE,ONLINE,,4722
8084432,40331.61458,1981,2108,14.71,Swipe Transaction,95299,Cape Coral,FL,33914,7542
7792887,40259.4375,317,4578,209.6,Swipe Transaction,4610,Paradise,CA,95967,8041
8033822,40319.30486,1969,5549,0.76,Swipe Transaction,78895,Mumbai,India,,5411
8490047,40429.99722,1986,5496,5.28,Swipe Transaction,98859,Daly City,CA,94014,5812
7651650,40223.81458,200,2875,12.38,Swipe Transaction,98374,Prichard,WV,25555,5411
7919802,40290.88681,323,4268,9.76,Swipe Transaction,59935,Fresno,CA,93726,5499
7738836,40245.66667,1008,2592,12.06,Online Transaction,16798,ONLINE,ONLINE,,4121
7971489,40303.79583,350,3709,-50,Swipe Transaction,61195,Bethesda,MD,20814,5541
8340728,40394.25486,557,5570,1.82,Swipe Transaction,20519,Torrance,CA,90501,5942
7581482,40206.31111,1391,5129,29.24,Online Transaction,18563,ONLINE,ONLINE,,4121
8303360,40385.25278,81,2897,3.42,Swipe Transaction,25887,Seguin,TX,78155,5814
8689543,40478.21944,1461,2886,14.8,Online Transaction,85247,ONLINE,ONLINE,,5815
8377006,40402.67431,1871,2430,7.23,Swipe Transaction,50867,Albuquerque,NM,87121,5541
8599362,40456.41319,692,2073,19.84,Swipe Transaction,34125,Almont,MI,48003,5813
7499266,40185.26667,858,13,2.58,Swipe Transaction,317,Gonzales,TX,78629,5812
7547738,40197.56111,462,5988,22.46,Swipe Transaction,83480,Bethlehem,PA,18015,9402
7956627,40300.39653,677,179,38.64,Swipe Transaction,35348,Saint Paul,MN,55116,5621
7476141,40179.35278,59,1145,1.74,Swipe Transaction,33526,Sunland Park,NM,88063,5814
8447291,40419.66875,662,2638,-72,Swipe Transaction,26810,Glen Ellyn,IL,60137,5541
8459032,40422.53264,1901,3887,9.45,Swipe Transaction,35451,Saint Johns,MI,48879,5812
8730451,40487.76944,200,2875,11.78,Swipe Transaction,75781,Millbury,MA,1527,5411
8070748,40328.48333,957,82,18.82,Swipe Transaction,51748,Hughesville,MD,20637,5411
7791427,40259.06181,566,3439,10.67,Online Transaction,16798,ONLINE,ONLINE,,4121
7800067,40261.29375,1020,1224,64.16,Swipe Transaction,94369,Schaumburg,IL,60194,5211
7783736,40257.28056,1424,4710,-86,Swipe Transaction,59935,Kingman,AZ,86401,5499
8535434,40440.79792,1370,4957,131.28,Online Transaction,9932,ONLINE,ONLINE,,5311
8169602,40352.50972,983,1023,15.99,Swipe Transaction,58577,Oswego,NY,13126,5411
8586959,40453.44236,5,1178,105.05,Swipe Transaction,60569,Elmira,NY,14905,5300
7951213,40298.81667,723,232,78,Swipe Transaction,26810,Houston,TX,77015,5541
7658775,40225.60764,114,3398,-97,Swipe Transaction,59935,North Hollywood,CA,91606,5499
8411684,40411.30556,1543,3864,2.46,Swipe Transaction,25717,Corte Madera,CA,94925,5812
8471010,40425.53333,1901,3846,11.09,Swipe Transaction,75781,Woodland,MI,48897,5411
7535480,40194.52986,1535,187,31.68,Swipe Transaction,19964,Mc Arthur,OH,45651,5311
8044062,40321.69653,1344,1044,29.72,Swipe Transaction,43293,Utica,MI,48315,5499
8560966,40447.28958,488,5413,33.88,Swipe Transaction,24823,Mathis,TX,78368,7538
8042153,40321.41181,877,3877,84.32,Swipe Transaction,25805,Mesa,AZ,85201,5411
8419673,40413.22917,1378,2921,60,Swipe Transaction,27092,Suring,WI,54174,4829
7487672,40182.32361,1145,5444,11.7,Online Transaction,9932,ONLINE,ONLINE,,5311
8536085,40441.19514,1604,2950,2.85,Swipe Transaction,70826,Batesville,MS,38606,5812
7763290,40251.91667,1072,201,85.41,Swipe Transaction,97009,New Bloomfield,MO,65063,5300
8524465,40438.36319,432,4301,26.79,Swipe Transaction,13646,Newland,NC,28657,7538
8195102,40358.65278,379,3881,41.76,Swipe Transaction,67570,Selma,AL,36701,5311
7643878,40221.81042,747,2549,96.8,Swipe Transaction,81833,Lima,OH,45804,5912
7519771,40190.44792,1196,4542,80.53,Swipe Transaction,50783,Kingman,AZ,86401,5411
7720265,40241.10486,140,152,3.3,Swipe Transaction,20519,Nashville,TN,37212,5942
8677563,40475.33472,1815,2035,8.05,Swipe Transaction,59148,Providence,RI,2903,5300
7587482,40207.67986,77,2438,40.67,Swipe Transaction,75141,Camp Hill,PA,17011,5912
8704694,40481.68958,1370,170,63.41,Swipe Transaction,75781,Elk Grove,CA,95624,5411
8533227,40440.44722,705,5359,22.93,Swipe Transaction,97974,Walnut Creek,CA,94598,5812
7910165,40288.60278,918,2175,-85,Swipe Transaction,49789,Venetia,PA,15367,5541
7971388,40303.76944,156,4604,-62,Swipe Transaction,59935,Fontana,CA,92335,5499
8705052,40481.76944,1144,4141,48.91,Swipe Transaction,75781,Houston,TX,77087,5411
7871127,40278.89792,4,3413,48.7,Swipe Transaction,88646,Seattle,WA,98122,5812
8320571,40389.35694,1678,5921,24.79,Swipe Transaction,3579,Wethersfield,CT,6109,5912
8612380,40459.47431,1073,2547,9.51,Swipe Transaction,22204,Plymouth,IN,46563,5541
7696206,40234.90833,877,3877,56.22,Swipe Transaction,34490,Mesa,AZ,85201,5719
8451050,40420.59653,662,2638,98.21,Swipe Transaction,37325,Glen Ellyn,IL,60137,5300
7751937,40248.92917,1,4652,575.27,Swipe Transaction,29742,Malabar,FL,32950,3256
8415090,40411.94167,1904,1004,100.32,Online Transaction,32480,ONLINE,ONLINE,,4899
7786487,40257.77986,156,4604,96,Swipe Transaction,61195,Fontana,CA,92335,5541
8176235,40354.27014,1540,3763,2.45,Swipe Transaction,75781,Fairfield,OH,45014,5411
7719163,40240.67847,1451,5530,23.34,Swipe Transaction,81833,Winthrop,MA,2152,5912
8225441,40366.27014,634,3375,3.45,Swipe Transaction,50783,North Royalton,OH,44133,5411
7819505,40266.13264,947,5534,39.02,Swipe Transaction,20561,Brooklyn,NY,11232,5912
8184609,40356.36111,914,2148,53.17,Swipe Transaction,61195,Wichita,KS,67212,5541
8486531,40429.325,1210,4606,40.11,Swipe Transaction,67570,Bangor,PA,18013,5311
7650784,40223.63056,550,1,60.32,Swipe Transaction,20519,Bonney Lake,WA,98391,5942
8420626,40413.38889,1209,4573,106.11,Swipe Transaction,82499,Yonkers,NY,10710,5211
7709576,40238.4875,1749,75,3.86,Swipe Transaction,60569,Ferndale,MI,48220,5300
7681817,40231.48125,1445,2899,99,Swipe Transaction,43293,Claypool,IN,46510,5499
7877432,40280.50347,1081,3427,76,Swipe Transaction,43293,Aurora,CO,80013,5499
7686053,40232.50347,762,1080,12.87,Swipe Transaction,24038,Caledonia,OH,43314,5812
8619287,40461.30764,932,220,37.33,Swipe Transaction,32858,Leesville,LA,71446,5311
8307456,40386.22361,1130,2446,111.81,Online Transaction,73186,ONLINE,ONLINE,,4814
7622611,40216.61111,363,5555,120,Swipe Transaction,27092,Lakeland,FL,33810,4829
8195672,40358.76944,657,2420,302.65,Online Transaction,73186,ONLINE,ONLINE,,4814
7727538,40242.80972,1559,5797,73,Swipe Transaction,61195,Decatur,GA,30032,5541
8237007,40368.87847,676,3910,2.2,Swipe Transaction,14528,The Colony,TX,75056,5499
7495565,40184.31944,1063,2015,54.39,Swipe Transaction,64057,Apple River,IL,61001,4111
8604681,40457.5625,447,2142,11.72,Swipe Transaction,61195,Muskegon,MI,49441,5541
8330824,40391.67153,1128,4548,7.63,Swipe Transaction,48896,Lyndonville,VT,5851,5300
8369160,40400.81389,1140,41,11.12,Swipe Transaction,75936,Lawrence,KS,66049,5814
8521320,40437.51042,1783,10,40,Swipe Transaction,27092,Oakland,CA,94607,4829
8614673,40459.96458,460,2460,131.76,Online Transaction,73186,ONLINE,ONLINE,,4814
8106359,40337.27431,1786,5463,33.82,Swipe Transaction,50867,Louisville,OH,44641,5541
8224421,40365.76667,1369,3365,42.89,Swipe Transaction,44578,Martinsville,IN,46151,5812
8695303,40479.45694,885,5086,0.42,Swipe Transaction,14528,Crane,MO,65633,5499
7513722,40188.77708,1495,2099,93.55,Swipe Transaction,81829,New York,NY,10075,5812
8563027,40447.575,1435,4294,65.51,Swipe Transaction,60569,Alpharetta,GA,30004,5300
8341730,40394.4,1412,3942,4.22,Swipe Transaction,85497,Lees Summit,MO,64081,5812
7924539,40292.36736,584,51,3.36,Swipe Transaction,75781,North Highlands,CA,95660,5411
8312809,40387.42569,1166,1222,11.28,Swipe Transaction,47278,Glendale,CA,91204,5977
8640241,40466.21806,1957,5483,76.15,Swipe Transaction,60569,Panorama City,CA,91402,5300
8574747,40450.42361,1140,2195,10.07,Swipe Transaction,43143,Lawrence,KS,66049,5411
8572137,40449.66181,1687,2509,-62,Swipe Transaction,61195,Albuquerque,NM,87120,5541
7908920,40288.42361,1257,2457,60.8,Swipe Transaction,43293,Mountlake Terrace,WA,98043,5499
7969823,40303.50278,1500,5180,3.56,Swipe Transaction,20519,Elk Grove,CA,95624,5942
8109681,40337.79722,1987,3668,74.4,Swipe Transaction,635,Wheeling,IL,60090,5912
8143877,40346.33542,1086,2947,142.63,Swipe Transaction,2016,Mansfield,MA,2048,8041
8596874,40455.65069,1563,3479,53.95,Swipe Transaction,63909,Spring Hope,NC,27882,5912
7719947,40240.89167,869,5490,9.33,Swipe Transaction,45642,Tucker,GA,30084,5300
8610693,40458.88681,1764,2118,134.74,Swipe Transaction,64747,Grand Rapids,MI,49548,4900
7570346,40203.47083,1750,3714,14.98,Swipe Transaction,44919,La Grange,IL,60525,5814
7516706,40189.58403,121,5952,46.06,Swipe Transaction,11468,Saint Paul,MN,55116,5970
7833713,40269.51528,754,4122,-72,Swipe Transaction,43293,Myrtle Beach,SC,29579,5499
7611814,40213.77778,1147,2042,11.55,Swipe Transaction,50783,New Brunswick,NJ,8901,5411
8053423,40324.23264,470,2896,3.98,Swipe Transaction,75936,Bunch,OK,74931,5814
8673688,40474.37639,1234,22,15.07,Online Transaction,16798,ONLINE,ONLINE,,4121
8075726,40329.57569,208,2426,25.1,Swipe Transaction,88922,Bothell,WA,98021,4121
8391234,40406.38264,1331,5027,0.64,Swipe Transaction,35451,Hyattsville,MD,20785,5812
8632182,40464.32778,1626,4572,98.7,Swipe Transaction,71279,Cordova,TN,38018,5411
7671616,40228.80208,170,5985,41.25,Swipe Transaction,32175,Oklahoma City,OK,73119,7538
7741677,40246.48542,957,5042,21.29,Swipe Transaction,69147,Germantown,MD,20874,5411
8294787,40382.94653,961,4584,54.08,Swipe Transaction,96971,Odessa,FL,33556,5812
7882752,40281.68819,852,90,80.05,Swipe Transaction,26810,Chiefland,FL,32644,5541
7588729,40208.25278,497,2829,5.51,Swipe Transaction,20519,Watertown,SD,57201,5942
8565795,40448.35625,1298,1226,2.45,Swipe Transaction,98648,Los Angeles,CA,90023,5814
8272630,40377.63125,614,4753,21.42,Swipe Transaction,61195,Concord,NC,28025,5541
8459618,40422.62361,550,163,57.87,Swipe Transaction,79927,Port Orchard,WA,98366,5912
8090065,40333.03819,114,3398,-81,Swipe Transaction,61195,North Hollywood,CA,91606,5541
8720095,40485.43819,561,3764,8.22,Swipe Transaction,87071,Burlington,IA,52601,4121
7728350,40243.27708,1074,4108,14.52,Swipe Transaction,83480,Belle Fourche,SD,57717,9402
7792365,40259.36042,1330,4579,31.99,Online Transaction,15143,ONLINE,ONLINE,,4784
8502107,40432.99028,672,3396,12.47,Swipe Transaction,89490,Cosby,TN,37722,5300
7667129,40227.63333,216,2063,46.92,Swipe Transaction,40096,Warsaw,IN,46581,4111
7889273,40283.44028,1979,2812,6.39,Online Transaction,81477,ONLINE,ONLINE,,5311
7526101,40191.91875,1699,5043,74.99,Swipe Transaction,75936,San Jose,CA,95134,5814
7763549,40252.075,247,1240,2.59,Swipe Transaction,98648,Lake Charles,LA,70605,5814
7615234,40214.69306,1256,236,22.04,Online Transaction,39021,ONLINE,ONLINE,,4784
8129538,40342.675,827,3897,94.08,Swipe Transaction,75781,Utica,NY,13501,5411
7837717,40270.54792,711,4689,60,Swipe Transaction,27092,Belleville,IL,62221,4829
8285400,40380.64861,756,3963,62.19,Online Transaction,81759,ONLINE,ONLINE,,7349
8543690,40442.75625,1060,3907,-82,Swipe Transaction,22204,Indianapolis,IN,46221,5541
7782975,40256.83056,1885,4694,60,Swipe Transaction,27092,Oxford,GA,30054,4829
8707633,40482.47986,1581,5541,-100,Swipe Transaction,61195,Arnold,MO,63010,5541
8016063,40314.82222,704,2168,237.18,Swipe Transaction,79927,Mount Vernon,NY,10550,5912
7487603,40182.31319,1799,5909,24.41,Online Transaction,88998,ONLINE,ONLINE,,4784
7907156,40287.84931,1443,4730,23.85,Swipe Transaction,59397,Waianae,HI,96792,5812
8529898,40439.59931,1258,5951,23.87,Swipe Transaction,34805,Mira Loma,CA,91752,5300
8720081,40485.43681,1069,5167,4.12,Swipe Transaction,5145,Mount Holly,NC,28120,5912
8295833,40383.38611,1992,1132,4.39,Swipe Transaction,1298,Parma,MO,63870,5921
7814322,40264.71736,1422,4983,157,Swipe Transaction,71883,Downey,CA,90242,3405
7820526,40266.38472,905,53,7.85,Swipe Transaction,63477,San Mateo,CA,94404,5411
7489246,40182.55694,1692,5371,180,Swipe Transaction,27092,Port Chester,NY,10573,4829
7838831,40270.74514,154,159,87,Swipe Transaction,22204,Fayetteville,NC,28314,5541
8416463,40412.39583,176,2943,12.11,Online Transaction,39021,ONLINE,ONLINE,,4784
8642641,40466.66042,391,4936,90,Swipe Transaction,56431,Myrtle Beach,SC,29579,5541
7792715,40259.41319,639,5016,1.42,Swipe Transaction,14528,Sandusky,OH,44870,5499
8440860,40418.3125,1696,2408,84,Swipe Transaction,61195,Duncan,SC,29334,5541
8387092,40405.40972,1140,41,14.83,Swipe Transaction,34169,Lawrence,KS,66049,5912
8689360,40477.99931,460,3805,6.8,Swipe Transaction,45926,Hartsdale,NY,10530,5814
8694647,40479.36736,621,4944,8.64,Swipe Transaction,98374,Daytona Beach,FL,32121,5411
7891347,40283.79444,350,3709,57,Swipe Transaction,59935,Bethesda,MD,20814,5499
8288484,40381.46875,1581,5374,46.66,Swipe Transaction,61195,Arnold,MO,63010,5541
8192330,40358.24583,1659,3438,3.11,Swipe Transaction,69972,Minneapolis,MN,55423,5814
8382379,40404.31389,502,2018,51.12,Swipe Transaction,32175,Dayton,PA,16222,7538
8610981,40459.01319,287,4118,16.62,Online Transaction,88459,ONLINE,ONLINE,,5311
8123188,40341.34792,1098,5179,52.94,Swipe Transaction,50867,Hawarden,IA,51023,5541
8000041,40310.79097,1082,3308,60,Swipe Transaction,27092,Fresno,CA,93710,4829
7602234,40211.51042,909,2583,14.56,Swipe Transaction,50783,Kennewick,WA,99336,5411
7587919,40207.78125,1811,3355,60.23,Swipe Transaction,89069,Mountain View,CA,94040,5251
8678075,40475.40347,949,2249,120,Swipe Transaction,27092,Austin,TX,78702,4829
7618066,40215.54653,1879,3840,9.73,Swipe Transaction,69972,Salisbury,NC,28147,5814
8104774,40336.66389,1888,1016,14.81,Swipe Transaction,32858,Rosemount,MN,55068,5311
8610113,40458.725,261,30,22.23,Swipe Transaction,61066,Henderson,NV,89002,5300
8183585,40355.99861,706,4284,119.45,Swipe Transaction,99186,San Rafael,CA,94903,5651
8244575,40370.73264,366,2934,33,Swipe Transaction,99381,Oshkosh,WI,54901,4121
7510759,40188.29792,1923,2041,3.13,Swipe Transaction,69972,Clever,MO,65631,5814
8009496,40313.41458,570,5897,27.43,Swipe Transaction,20519,Nicholson,GA,30565,5942
8074682,40329.42639,17,4962,43.09,Swipe Transaction,74649,Hickory,NC,28602,5211
7877234,40280.47778,1936,5914,22.16,Online Transaction,16798,ONLINE,ONLINE,,4121
7518586,40190.25972,1594,3241,3.41,Swipe Transaction,17493,Los Angeles,CA,90057,5812
7491620,40183.32847,1928,2434,51.23,Swipe Transaction,11468,Vancouver,WA,98662,5970
7736204,40245.27639,1121,5511,95.73,Swipe Transaction,45156,Charleston,SC,29492,5912
8272408,40377.59444,1156,12,24.54,Swipe Transaction,73239,Short Hills,NJ,7078,5912
8183555,40355.96875,1405,2939,-478,Swipe Transaction,15574,Braintree,MA,2184,3393
7972154,40304.10556,1674,4510,127.94,Swipe Transaction,11215,Tyronza,AR,72386,4900
8515009,40436.00278,320,3384,31.84,Online Transaction,73186,ONLINE,ONLINE,,4814
7798220,40260.62361,729,226,38.54,Swipe Transaction,13646,Noblesville,IN,46060,7538
7857159,40275.44931,1397,2957,17.49,Swipe Transaction,88646,Muskogee,OK,74403,5812
7773293,40254.46111,1370,170,12.19,Swipe Transaction,75781,Elk Grove,CA,95624,5411
7506970,40187.29167,156,5438,32.03,Swipe Transaction,79927,Fontana,CA,92335,5912
8192435,40358.26528,84,5750,1.54,Swipe Transaction,98374,Laurel Springs,NC,28644,5411
8074562,40329.40833,400,3776,79,Swipe Transaction,59935,Panama City,FL,32405,5499
7636041,40219.8125,52,4976,50.28,Swipe Transaction,21355,Pawling,NY,12564,5812
7620642,40216.32292,1166,1222,17.64,Swipe Transaction,61195,Hamilton,OH,45013,5541
7826680,40267.68056,1963,3364,22.27,Swipe Transaction,88852,Vacaville,CA,95687,4121
8120052,40340.47639,1027,5543,146.7,Swipe Transaction,94625,Omaha,NE,68164,5661
8522327,40437.65139,1659,959,31.61,Swipe Transaction,63683,Wauconda,IL,60084,4121
8041719,40321.34931,1813,101,3.68,Swipe Transaction,98374,Thompsons Station,TN,37179,5411
8388869,40405.65486,1604,2950,34.42,Swipe Transaction,61195,Batesville,MS,38606,5541
8462839,40423.47431,227,5867,19.48,Swipe Transaction,46284,Minneapolis,MN,55419,5411
8195484,40358.71667,1928,2434,70.93,Swipe Transaction,5209,Ridgefield,WA,98642,7230
8226826,40366.47847,1725,4998,72.21,Swipe Transaction,98374,Rustburg,VA,24588,5411
7794846,40259.75764,912,3845,43.43,Swipe Transaction,78454,Miami,FL,33186,5812
8074080,40329.34097,319,248,85.66,Swipe Transaction,61195,Fresno,CA,93727,5541
7605881,40212.45486,1027,5543,62.86,Swipe Transaction,23242,Olathe,KS,66062,5411
8331338,40391.78542,1733,5013,120,Swipe Transaction,27092,Barbourville,KY,40906,4829
8175793,40353.93264,1251,5156,-58,Swipe Transaction,59935,Camarillo,CA,93010,5499
8041324,40321.28958,1221,4693,13.96,Swipe Transaction,86942,Moreno Valley,CA,92553,5411
7769504,40253.50069,360,2611,1.99,Swipe Transaction,86438,Bridgeton,NJ,8302,5499
8410166,40410.6875,1039,5004,19.99,Swipe Transaction,20561,Los Angeles,CA,90033,5912
8019970,40315.74583,1224,5971,65.81,Swipe Transaction,45926,College Park,MD,20740,5814
7525403,40191.69653,672,3396,55,Swipe Transaction,22204,Gatlinburg,TN,37738,5541
8708593,40482.61597,1330,2189,26.87,Online Transaction,15143,ONLINE,ONLINE,,4784
7494306,40183.76667,1916,3305,19.77,Swipe Transaction,83229,Saint Marks,FL,32355,5411
8505404,40433.6875,1258,1105,17.77,Swipe Transaction,52343,Mira Loma,CA,91752,5411
7699947,40235.92083,1078,5488,37.82,Swipe Transaction,67390,Le Roy,IL,61752,5814
8509605,40434.66875,227,5867,21.53,Swipe Transaction,93332,Minneapolis,MN,55419,7542
7702063,40236.57778,772,3678,24,Swipe Transaction,32175,Dayton,OR,97114,7538
8354350,40397.45903,1234,22,11.72,Swipe Transaction,89695,Conroe,TX,77302,5411
8247448,40371.525,1695,48,119.36,Swipe Transaction,19964,Whittier,CA,90604,5311
8622345,40461.77083,1383,4949,54.64,Swipe Transaction,32076,Slanesville,WV,25444,5813
8167768,40352.19792,1718,2029,30.64,Online Transaction,15143,ONLINE,ONLINE,,4784
8597019,40455.67639,1107,3698,78.59,Swipe Transaction,22204,Conklin,NY,13748,5541
8518660,40436.77222,1428,5116,8.84,Swipe Transaction,80263,Lebanon,MO,65536,4121
7985874,40307.50833,1398,200,12.71,Swipe Transaction,35451,Passaic,NJ,7055,5812
8639405,40465.76319,1135,3081,23.38,Swipe Transaction,99631,Torrance,CA,90503,4121
8535275,40440.75347,73,2660,25.84,Swipe Transaction,32606,Dallas,TX,75211,7832
7833742,40269.51875,118,3848,46.06,Swipe Transaction,17727,Birmingham,AL,35212,7349
8239662,40369.62569,909,3719,19.15,Swipe Transaction,68671,Bellingham,WA,98229,5541
7547173,40197.475,1063,2015,11.99,Swipe Transaction,69972,Rock City,IL,61070,5814
8492216,40430.525,137,5442,8.03,Swipe Transaction,35451,Johnson City,TN,37604,5812
8182932,40355.78681,1809,5830,29.45,Swipe Transaction,90865,Round Hill,VA,20141,5311
8097152,40334.86042,847,5107,17.45,Swipe Transaction,11468,Carrollton,TX,75006,5970
7520083,40190.49236,976,3455,40,Swipe Transaction,27092,Caldwell,NJ,7006,4829
8302447,40384.76667,483,2121,4.22,Swipe Transaction,30972,Burlington,WA,98233,5813
8270470,40377.31111,1323,2980,2.06,Swipe Transaction,50783,Lordsburg,NM,88045,5411
7678725,40230.64931,190,2496,88,Swipe Transaction,59935,Skokie,IL,60077,5499
7752792,40249.36181,231,2474,16.59,Online Transaction,9932,ONLINE,ONLINE,,5311
7991003,40308.64375,1903,2973,29.67,Online Transaction,18563,ONLINE,ONLINE,,4121
8008766,40313.26806,165,5146,187.63,Swipe Transaction,23246,Oakland,CA,94611,8021
8684808,40476.84722,1098,5179,52.22,Swipe Transaction,59935,Granville,IA,51022,5499
8555217,40445.63264,668,4097,1.21,Swipe Transaction,86438,Birmingham,AL,35211,5499
7485259,40181.55764,1455,2960,70.72,Swipe Transaction,17222,San Diego,CA,92102,5300
7786604,40257.81181,1413,2255,39.24,Online Transaction,39021,ONLINE,ONLINE,,4784
7488785,40182.48958,1827,4546,51.81,Swipe Transaction,82981,Vista,CA,92083,5912
8276996,40378.66111,1686,2617,17.72,Swipe Transaction,83271,Littleton,CO,80120,4214
8245649,40371.26458,744,4158,49.31,Swipe Transaction,61195,Miami,FL,33196,5541
8096495,40334.69514,840,2083,131.74,Swipe Transaction,26909,San Francisco,CA,94133,5211
8183551,40355.96597,1596,2637,3.82,Swipe Transaction,81833,San Fernando,CA,91340,5912
8042813,40321.50903,1703,2969,26.61,Online Transaction,16798,ONLINE,ONLINE,,4121
8369726,40401.09375,212,4145,2.27,Swipe Transaction,38853,Dallas,TX,75227,5411
7705456,40237.46667,668,4097,32.69,Swipe Transaction,65881,Birmingham,AL,35214,5311
8000562,40310.95417,1856,257,6.99,Swipe Transaction,22204,Fayetteville,NC,28314,5541
8290247,40381.72708,776,5859,80,Swipe Transaction,27092,Memphis,TN,38116,4829
7556016,40199.61181,489,4233,164.14,Swipe Transaction,84800,York,NE,68467,5712
8261810,40374.87292,98,4143,13.58,Swipe Transaction,83271,Danville,IL,61832,4214
7638266,40220.47014,60,4544,23.45,Swipe Transaction,14800,Sodus,NY,14551,5300
7587212,40207.63333,410,4954,7,Swipe Transaction,20953,Paris,France,,5812
8087135,40332.40347,465,2433,1.09,Swipe Transaction,59935,Dawsonville,GA,30534,5499
8112944,40338.61875,1610,5879,14.48,Swipe Transaction,20561,Oley,PA,19547,5912
8413618,40411.61319,1619,5111,50.9,Swipe Transaction,6790,Sherman,TX,75090,5621
8305506,40385.55764,1737,1096,17.15,Swipe Transaction,25717,Jeddo,MI,48032,5812
8076758,40329.75208,156,5438,27.78,Swipe Transaction,59935,Fontana,CA,92335,5499
7725357,40242.40556,1576,5821,60.82,Swipe Transaction,81536,Houston,TX,77008,5310
7651379,40223.73611,1313,4183,58.86,Swipe Transaction,60569,Pittsburgh,PA,15211,5300
7939028,40295.73264,363,5555,19.97,Swipe Transaction,88889,Seminole,FL,33777,5211
8081931,40331.26042,81,4525,3.97,Swipe Transaction,78454,Seguin,TX,78155,5812
8365727,40400.25972,222,4636,36.13,Swipe Transaction,75781,Atlanta,GA,30310,5411
8469981,40425.35903,351,2664,32.87,Online Transaction,39021,ONLINE,ONLINE,,4784
7483647,40181.31528,1735,3336,1.95,Swipe Transaction,59935,Vero Beach,FL,32967,5499
8624883,40462.48125,94,2890,119.99,Online Transaction,17976,ONLINE,ONLINE,,4900
7575683,40204.65347,1659,3438,29.3,Swipe Transaction,63683,Wauconda,IL,60084,4121
8383698,40404.53125,1348,4982,4.52,Swipe Transaction,49906,Brooklyn,NY,11215,5411
